operation_id,date,month,operation_type,amount,signed_amount,counterparty,description,raw_credit,raw_debit,raw_date,date_parse_source,category_rule,subcategory_rule,rule_confidence,rule_reason,category_llm,subcategory_llm,llm_confidence,llm_reason,llm_error,category_final,subcategory_final,category_group,category_source,category_confidence,needs_review,review_reason,cash_flow_section
50,2025-05-12,2025-05,credit,25229.8,25229.8,"ООО ""ТОРГСЕРВИС 71""",Оплата за товар согласно договору поставки № тс71/2025-6 от 20.11.2024 Узловая Заводская 32 пом 2. Сумма 25229-80 В т.ч. НДС(10%) 2293-62,25229.8,0.0,2025-05-12,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
51,2025-05-12,2025-05,credit,2000.0,2000.0,"ООО ""ТОРГСЕРВИС 71""",Оплата за товар согласно договору поставки № тс71/2025-6 от 20.11.2024 Алексин Тульская зд 141 к1. Сумма 2000-00 В т.ч. НДС(10%) 181-82,2000.0,0.0,2025-05-12,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
52,2025-05-12,2025-05,credit,13200.0,13200.0,"ООО ""ТОРГСЕРВИС 71""",Оплата за товар согласно договору поставки № тс71/2025-6 от 20.11.2024 Богородицк Защитная 10. Сумма 13200-00 В т.ч. НДС(10%) 1200-00,13200.0,0.0,2025-05-12,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
53,2025-05-12,2025-05,credit,3893.8,3893.8,"ООО ""ТОРГСЕРВИС 71""",Оплата за товар согласно договору поставки № тс71/2025-6 от 20.11.2024 Дедиловское Быковка зд. 1. Сумма 3893-80 В т.ч. НДС(10%) 353-98,3893.8,0.0,2025-05-12,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
54,2025-05-12,2025-05,credit,7200.0,7200.0,"ООО ""ТОРГСЕРВИС 71""",Оплата за товар согласно договору поставки № тс71/2025-6 от 20.11.2024 Кимовск Бессолова 59. Сумма 7200-00 В т.ч. НДС(10%) 654-55,7200.0,0.0,2025-05-12,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
55,2025-05-12,2025-05,credit,7764.0,7764.0,"ООО ""ТОРГСЕРВИС 71""",Оплата за товар согласно договору поставки № тс71/2025-6 от 20.11.2024 Донской ул. Октябрьская 77а. Сумма 7764-00 В т.ч. НДС(10%) 705-82,7764.0,0.0,2025-05-12,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
56,2025-05-12,2025-05,credit,10634.8,10634.8,"ООО ""ТОРГСЕРВИС 71""",Оплата за товар согласно договору поставки № тс71/2025-6 от 20.11.2024 Ефремов Горького 17. Сумма 10634-80 В т.ч. НДС(10%) 966-80,10634.8,0.0,2025-05-12,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
57,2025-05-12,2025-05,credit,3115.2,3115.2,"ООО ""ТОРГСЕРВИС 71""",Оплата за товар согласно договору поставки № тс71/2025-6 от 20.11.2024 Новомосковск Трудовые Резервы 55. Сумма 3115-20 В т.ч. НДС(10%) 283-20,3115.2,0.0,2025-05-12,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
58,2025-05-12,2025-05,credit,3800.0,3800.0,"ООО ""ТОРГСЕРВИС 71""",Оплата за товар согласно договору поставки № тс71/2025-6 от 20.11.2024 Одоев 50 лет Октября. Сумма 3800-00 В т.ч. НДС(10%) 345-45,3800.0,0.0,2025-05-12,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
59,2025-05-12,2025-05,credit,18338.0,18338.0,"ООО ""ТОРГСЕРВИС 71""",Оплата за товар согласно договору поставки № тс71/2025-6 от 20.11.2024 Липки Октябрьская 2. Сумма 18338-00 В т.ч. НДС(10%) 1667-09,18338.0,0.0,2025-05-12,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
60,2025-05-12,2025-05,debit,20000.0,-20000.0,"ООО ""РУСАГРИКОМ""","Оплата по УПД № 1689 от 11.03.2025. за маргарин. В том числе НДС 10%, 1818.18 руб.",0.0,20000.0,2025-05-12,operation_date:iso_%Y-%m-%d,Закупки для производства,масло / жиры,0.94,сырьё/ингредиенты,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Закупки для производства,масло / жиры,Операционные платежи,rule,0.94,False,,operating_outflow
61,2025-05-12,2025-05,debit,0.5,-0.5,"ООО ""ТК ""ШЕБЕКИНСКИЙ КАРТОН""","Оплата по торг-12 № 445 от02.03.2025 за гофролоток. В том числе НДС 20%, 0.08 руб.",0.0,0.5,2025-05-12,operation_date:iso_%Y-%m-%d,Упаковка и расходники,коробки,0.94,упаковка/расходники,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Упаковка и расходники,коробки,Операционные платежи,rule,0.94,False,,operating_outflow
62,2025-05-12,2025-05,debit,20000.0,-20000.0,"ООО ""ГИЛЬДИЯ ""РОМБ""","Оплата по УПД № 267 от 18.02.2025, за маргарин, мука. В том числе НДС 10%, 1818.18 руб. частично",0.0,20000.0,2025-05-12,operation_date:iso_%Y-%m-%d,Закупки для производства,мука,0.94,сырьё/ингредиенты,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Закупки для производства,мука,Операционные платежи,rule,0.94,False,,operating_outflow
63,2025-05-12,2025-05,debit,18175.0,-18175.0,"ООО ""ГИЛЬДИЯ ""РОМБ""","Оплата по УПД № 311 от 24.02.2025, за сахар, геркулес. В том числе НДС 10%, 1652.27 руб.",0.0,18175.0,2025-05-12,operation_date:iso_%Y-%m-%d,Закупки для производства,сахар,0.94,сырьё/ингредиенты,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Закупки для производства,сахар,Операционные платежи,rule,0.94,False,,operating_outflow
64,2025-05-12,2025-05,debit,15000.0,-15000.0,Казначейство России ( ФНС России),Единый налоговый платеж. НДС не облагается,0.0,15000.0,2025-05-12,operation_date:iso_%Y-%m-%d,"Налоги, взносы, штрафы",неизвестно,0.95,налоги/взносы/штрафы,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,"Налоги, взносы, штрафы",неизвестно,Операционные платежи,rule,0.95,False,,operating_outflow
65,2025-05-12,2025-05,credit,6800.0,6800.0,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810640000010305 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 СЕРПУХОВ СЕВЕРНОЕ 15/1СУММА 6800-00В Т.Ч. НДС(10%) 618-18,6800.0,0.0,2025-05-12,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
